srcaddr,dstaddr,srcport,dstport,protocol,packets,bytes,start,end,action,tcp_flags,pkt_srcaddr,pkt_dstaddr,region,flow_direction,traffic_path,interface_id,log_status
172.31.4.224,31.57.156.116,22,26353,6,2,104,1767791556,1767791587,ACCEPT,18,172.31.4.224,31.57.156.116,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.4.114,172.31.4.224,18438,22,6,1,52,1767791556,1767791587,ACCEPT,2,193.164.4.114,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.156.157,172.31.4.224,1882,22,6,1,52,1767791556,1767791587,ACCEPT,2,31.57.156.157,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
194.105.5.2,172.31.4.224,58850,22,6,2,92,1767791556,1767791587,ACCEPT,6,194.105.5.2,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.181,22,41878,6,3,156,1767791556,1767791587,ACCEPT,18,172.31.4.224,94.154.46.181,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.19.77,22,20365,6,6,312,1767791556,1767791587,ACCEPT,18,172.31.4.224,45.155.19.77,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
159.65.145.182,172.31.4.224,53,1129,6,1,44,1767791556,1767791587,REJECT,2,159.65.145.182,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.118,22,801,6,3,156,1767791556,1767791587,ACCEPT,18,172.31.4.224,31.57.77.118,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
82.153.241.215,172.31.4.224,59026,22,6,1,52,1767791556,1767791587,ACCEPT,2,82.153.241.215,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,185.169.180.148,22,27558,6,1,52,1767791556,1767791587,ACCEPT,18,172.31.4.224,185.169.180.148,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.155.124.253,172.31.4.224,44094,22,6,1,52,1767791556,1767791587,ACCEPT,2,45.155.124.253,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.157,22,1882,6,6,312,1767791556,1767791587,ACCEPT,18,172.31.4.224,31.57.156.157,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.75,22,12048,6,5,260,1767791556,1767791587,ACCEPT,18,172.31.4.224,193.164.7.75,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.33.158,172.31.4.224,39857,22,6,1,52,1767791556,1767791587,ACCEPT,2,31.57.33.158,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,82.153.241.215,22,59026,6,5,260,1767791556,1767791587,ACCEPT,18,172.31.4.224,82.153.241.215,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.29,172.31.4.224,58994,22,6,1,52,1767791556,1767791587,ACCEPT,2,31.58.91.29,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.175,22,17792,6,2,104,1767791556,1767791587,ACCEPT,18,172.31.4.224,31.57.156.175,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.74,22,21307,6,4,208,1767791556,1767791587,ACCEPT,18,172.31.4.224,93.177.102.74,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.253,22,44094,6,6,312,1767791556,1767791587,ACCEPT,18,172.31.4.224,45.155.124.253,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.48,22,62120,6,3,156,1767791556,1767791587,ACCEPT,18,172.31.4.224,31.58.91.48,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.6.49,22,51602,6,5,260,1767791556,1767791587,ACCEPT,18,172.31.4.224,193.164.6.49,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.184,22,18466,6,2,104,1767791588,1767791616,ACCEPT,18,172.31.4.224,93.177.102.184,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.56.47.55,172.31.4.224,20064,22,6,1,52,1767791588,1767791616,ACCEPT,2,31.56.47.55,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.186,22,61217,6,5,260,1767791588,1767791616,ACCEPT,18,172.31.4.224,45.133.36.186,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.84,22,10091,6,1,52,1767791588,1767791616,ACCEPT,18,172.31.4.224,94.154.34.84,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
212.73.148.12,172.31.4.224,36012,1805,6,1,52,1767791588,1767791616,REJECT,2,212.73.148.12,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.71,22,19488,6,4,208,1767791588,1767791616,ACCEPT,18,172.31.4.224,94.154.46.71,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
15.207.248.194,172.31.4.224,123,42579,17,1,76,1767791588,1767791616,ACCEPT,0,15.207.248.194,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.19.203,22,6281,6,3,156,1767791588,1767791616,ACCEPT,18,172.31.4.224,45.155.19.203,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.245,22,42891,6,7,364,1767791588,1767791616,ACCEPT,18,172.31.4.224,193.164.7.245,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.219,22,27945,6,2,104,1767791588,1767791616,ACCEPT,18,172.31.4.224,31.57.156.219,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
194.105.5.209,172.31.4.224,34605,22,6,1,52,1767791588,1767791616,ACCEPT,2,194.105.5.209,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.55,22,20064,6,5,260,1767791588,1767791616,ACCEPT,18,172.31.4.224,31.56.47.55,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.229,22,52121,6,1,52,1767791588,1767791616,ACCEPT,18,172.31.4.224,179.61.147.229,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.87.173.184,172.31.4.224,17997,22,6,1,52,1767791588,1767791616,ACCEPT,2,45.87.173.184,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.155.19.203,172.31.4.224,6281,22,6,2,92,1767791588,1767791616,ACCEPT,6,45.155.19.203,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.122,22,56035,6,3,156,1767791588,1767791616,ACCEPT,18,172.31.4.224,31.57.156.122,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,82.153.241.76,22,37333,6,6,312,1767791588,1767791616,ACCEPT,18,172.31.4.224,82.153.241.76,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
109.205.211.60,172.31.4.224,43176,35681,6,1,40,1767791588,1767791616,REJECT,2,109.205.211.60,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.77,22,22352,6,1,52,1767791588,1767791616,ACCEPT,18,172.31.4.224,179.61.147.77,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
82.153.241.76,172.31.4.224,37333,22,6,1,52,1767791588,1767791616,ACCEPT,2,82.153.241.76,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,3.111.45.100,43906,123,17,1,76,1767791588,1767791616,ACCEPT,0,172.31.4.224,3.111.45.100,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.77.82,172.31.4.224,63615,22,6,2,92,1767791588,1767791616,ACCEPT,6,31.57.77.82,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.133.36.159,172.31.4.224,50900,22,6,1,52,1767791588,1767791616,ACCEPT,2,45.133.36.159,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.166,22,12717,6,2,104,1767791588,1767791616,ACCEPT,18,172.31.4.224,45.133.36.166,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.133.36.186,172.31.4.224,61217,22,6,1,52,1767791588,1767791616,ACCEPT,2,45.133.36.186,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
179.61.147.183,172.31.4.224,33460,22,6,1,52,1767791588,1767791616,ACCEPT,2,179.61.147.183,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.34.84,172.31.4.224,10091,22,6,2,92,1767791588,1767791616,ACCEPT,6,94.154.34.84,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.82,22,63615,6,3,156,1767791588,1767791616,ACCEPT,18,172.31.4.224,31.57.77.82,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,15.207.248.194,42579,123,17,1,76,1767791588,1767791616,ACCEPT,0,172.31.4.224,15.207.248.194,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.152,22,3062,6,6,312,1767791588,1767791616,ACCEPT,18,172.31.4.224,93.177.102.152,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.87.173.184,22,17997,6,4,208,1767791588,1767791616,ACCEPT,18,172.31.4.224,45.87.173.184,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,194.105.5.209,22,34605,6,1,52,1767791588,1767791616,ACCEPT,18,172.31.4.224,194.105.5.209,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
141.11.109.204,172.31.4.224,43505,22,6,1,52,1767791588,1767791616,ACCEPT,2,141.11.109.204,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.4.2,22,47986,6,6,312,1767791588,1767791616,ACCEPT,18,172.31.4.224,193.164.4.2,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.210,22,10364,6,3,156,1767791588,1767791616,ACCEPT,18,172.31.4.224,141.11.109.210,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.141,22,20592,6,1,52,1767791588,1767791616,ACCEPT,18,172.31.4.224,31.57.187.141,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.253,22,50279,6,2,104,1767791588,1767791616,ACCEPT,18,172.31.4.224,178.208.187.253,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.204,22,43505,6,6,312,1767791588,1767791616,ACCEPT,18,172.31.4.224,141.11.109.204,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
93.177.102.152,172.31.4.224,3062,22,6,1,52,1767791588,1767791616,ACCEPT,2,93.177.102.152,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.4.2,172.31.4.224,47986,22,6,1,52,1767791588,1767791616,ACCEPT,2,193.164.4.2,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.195,22,30375,6,2,104,1767791588,1767791616,ACCEPT,18,172.31.4.224,179.61.147.195,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
3.111.45.100,172.31.4.224,123,43906,17,1,76,1767791588,1767791616,ACCEPT,0,3.111.45.100,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.156.219,172.31.4.224,27945,22,6,1,52,1767791588,1767791616,ACCEPT,2,31.57.156.219,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.183,22,33460,6,6,312,1767791588,1767791616,ACCEPT,18,172.31.4.224,179.61.147.183,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
212.73.148.13,172.31.4.224,50786,6963,6,1,52,1767791588,1767791616,REJECT,2,212.73.148.13,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.159,22,50900,6,5,260,1767791588,1767791616,ACCEPT,18,172.31.4.224,45.133.36.159,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.7.245,172.31.4.224,42891,22,6,2,104,1767791588,1767791616,ACCEPT,2,193.164.7.245,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
181.191.146.70,172.31.4.224,11687,23,6,2,120,1767791588,1767791616,REJECT,2,181.191.146.70,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.154,22,43537,6,1,52,1767791588,1767791616,ACCEPT,18,172.31.4.224,31.57.156.154,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.32.179,172.31.4.224,54733,22,6,1,52,1767791617,1767791646,ACCEPT,2,94.154.32.179,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,82.153.241.136,22,5226,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,82.153.241.136,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.65,172.31.4.224,33014,22,6,1,52,1767791617,1767791646,ACCEPT,2,31.58.91.65,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.133.36.141,172.31.4.224,31562,22,6,1,52,1767791617,1767791646,ACCEPT,2,45.133.36.141,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.128,22,9584,6,5,260,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.33.128,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
141.11.109.122,172.31.4.224,31088,22,6,1,52,1767791617,1767791646,ACCEPT,2,141.11.109.122,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
152.32.247.23,172.31.4.224,45067,3825,6,1,40,1767791617,1767791646,REJECT,2,152.32.247.23,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.75,22,12048,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,193.164.7.75,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.158,22,39857,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.33.158,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
93.177.102.25,172.31.4.224,53033,22,6,1,52,1767791617,1767791646,ACCEPT,2,93.177.102.25,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.141,22,31562,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,45.133.36.141,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.36,22,38887,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,94.154.34.36,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.187.234,172.31.4.224,54674,22,6,1,52,1767791617,1767791646,ACCEPT,2,31.57.187.234,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.4.213,22,29915,6,4,208,1767791617,1767791646,ACCEPT,18,172.31.4.224,193.164.4.213,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.115,22,53981,6,2,104,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.187.115,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
3.109.185.52,172.31.4.224,123,52291,17,1,76,1767791617,1767791646,ACCEPT,0,3.109.185.52,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.33.128,172.31.4.224,9584,22,6,1,52,1767791617,1767791646,ACCEPT,2,31.57.33.128,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.16,22,14350,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,89.47.113.16,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.154.247,172.31.4.224,47260,22,6,1,52,1767791617,1767791646,ACCEPT,2,31.57.154.247,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.155.124.140,172.31.4.224,26339,22,6,1,52,1767791617,1767791646,ACCEPT,2,45.155.124.140,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.34.36,172.31.4.224,38887,22,6,1,52,1767791617,1767791646,ACCEPT,2,94.154.34.36,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.70,22,51193,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,93.177.102.70,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.32.179,22,54733,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,94.154.32.179,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.65,22,33014,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.58.91.65,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.140,22,26339,6,5,260,1767791617,1767791646,ACCEPT,18,172.31.4.224,45.155.124.140,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.193,172.31.4.224,23256,22,6,1,52,1767791617,1767791646,ACCEPT,2,31.58.91.193,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.133.36.104,172.31.4.224,37072,22,6,2,92,1767791617,1767791646,ACCEPT,6,45.133.36.104,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,3.109.185.52,52291,123,17,1,76,1767791617,1767791646,ACCEPT,0,172.31.4.224,3.109.185.52,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.154.223,172.31.4.224,43737,22,6,1,52,1767791617,1767791646,ACCEPT,2,31.57.154.223,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.6.49,22,51602,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,193.164.6.49,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.113,22,53662,6,2,104,1767791617,1767791646,ACCEPT,18,172.31.4.224,94.154.34.113,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
98.92.83.69,172.31.4.224,33235,22,6,2,92,1767791617,1767791646,ACCEPT,6,98.92.83.69,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,98.92.83.69,22,33235,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,98.92.83.69,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.193,22,23256,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.58.91.193,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.118,22,801,6,3,156,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.77.118,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.4.213,172.31.4.224,29915,22,6,1,52,1767791617,1767791646,ACCEPT,2,193.164.4.213,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.25,22,53033,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,93.177.102.25,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.226,22,16051,6,5,260,1767791617,1767791646,ACCEPT,18,172.31.4.224,45.133.36.226,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.154.247,22,47260,6,2,104,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.154.247,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.133.36.226,172.31.4.224,16051,22,6,1,52,1767791617,1767791646,ACCEPT,2,45.133.36.226,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.234,22,54674,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.187.234,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.143,22,22777,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.56.47.143,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,82.153.241.215,22,59026,6,1,52,1767791617,1767791646,ACCEPT,18,172.31.4.224,82.153.241.215,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
204.76.203.215,172.31.4.224,40000,6003,6,1,40,1767791617,1767791646,REJECT,2,204.76.203.215,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
82.153.241.136,172.31.4.224,5226,22,6,1,52,1767791617,1767791646,ACCEPT,2,82.153.241.136,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.154.223,22,43737,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.154.223,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.61,22,9881,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,193.164.7.61,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.48,22,62120,6,3,156,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.58.91.48,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.7.61,172.31.4.224,9881,22,6,1,52,1767791617,1767791646,ACCEPT,2,193.164.7.61,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.104,22,37072,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,45.133.36.104,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.115,22,2271,6,2,104,1767791617,1767791646,ACCEPT,18,172.31.4.224,31.57.77.115,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
93.177.102.70,172.31.4.224,51193,22,6,2,92,1767791617,1767791646,ACCEPT,6,93.177.102.70,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
5.187.35.158,172.31.4.224,47704,86,6,1,40,1767791617,1767791646,REJECT,2,5.187.35.158,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.122,22,31088,6,6,312,1767791617,1767791646,ACCEPT,18,172.31.4.224,141.11.109.122,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.155.124.109,172.31.4.224,47550,22,6,1,52,1767791646,1767791677,ACCEPT,2,45.155.124.109,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
87.248.157.117,172.31.4.224,7059,22,6,1,52,1767791646,1767791677,ACCEPT,2,87.248.157.117,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
194.180.49.105,172.31.4.224,45057,7707,6,1,40,1767791646,1767791677,REJECT,2,194.180.49.105,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
141.11.109.199,172.31.4.224,39219,22,6,1,52,1767791646,1767791677,ACCEPT,2,141.11.109.199,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
141.11.109.92,172.31.4.224,53137,22,6,1,52,1767791646,1767791677,ACCEPT,2,141.11.109.92,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.21,22,26399,6,4,208,1767791646,1767791677,ACCEPT,18,172.31.4.224,31.57.77.21,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
194.105.5.219,172.31.4.224,15053,22,6,1,52,1767791646,1767791677,ACCEPT,2,194.105.5.219,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.197,22,43662,6,2,104,1767791646,1767791677,ACCEPT,18,172.31.4.224,31.57.187.197,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.56.47.62,172.31.4.224,60522,22,6,1,52,1767791646,1767791677,ACCEPT,2,31.56.47.62,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.92,22,53137,6,2,104,1767791646,1767791677,ACCEPT,18,172.31.4.224,141.11.109.92,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.219,22,27945,6,4,208,1767791646,1767791677,ACCEPT,18,172.31.4.224,31.57.156.219,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
89.47.113.190,172.31.4.224,61809,22,6,1,52,1767791646,1767791677,ACCEPT,2,89.47.113.190,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.38,22,32355,6,4,208,1767791646,1767791677,ACCEPT,18,172.31.4.224,31.57.156.38,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.94.169.120,172.31.4.224,13078,22,6,1,52,1767791646,1767791677,ACCEPT,2,45.94.169.120,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.101,22,20078,6,6,312,1767791646,1767791677,ACCEPT,18,172.31.4.224,45.155.124.101,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.154.123,22,61137,6,5,260,1767791646,1767791677,ACCEPT,18,172.31.4.224,31.57.154.123,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.156.38,172.31.4.224,32355,22,6,1,52,1767791646,1767791677,ACCEPT,2,31.57.156.38,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
93.177.102.208,172.31.4.224,46333,22,6,1,52,1767791646,1767791677,ACCEPT,2,93.177.102.208,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
141.11.109.179,172.31.4.224,13879,22,6,1,52,1767791646,1767791677,ACCEPT,2,141.11.109.179,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.199,22,39219,6,5,260,1767791646,1767791677,ACCEPT,18,172.31.4.224,141.11.109.199,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.155.124.101,172.31.4.224,20078,22,6,1,52,1767791646,1767791677,ACCEPT,2,45.155.124.101,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.4.114,22,18438,6,1,52,1767791646,1767791677,ACCEPT,18,172.31.4.224,193.164.4.114,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.6.169,22,37382,6,2,104,1767791646,1767791677,ACCEPT,18,172.31.4.224,193.164.6.169,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.186,22,61217,6,1,52,1767791646,1767791677,ACCEPT,18,172.31.4.224,45.133.36.186,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.190,22,61809,6,6,312,1767791646,1767791677,ACCEPT,18,172.31.4.224,89.47.113.190,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.55,22,20064,6,1,52,1767791646,1767791677,ACCEPT,18,172.31.4.224,31.56.47.55,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.19,22,46367,6,5,260,1767791646,1767791677,ACCEPT,18,172.31.4.224,94.154.34.19,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,91.207.115.249,22,56741,6,20,3069,1767791646,1767791677,ACCEPT,23,172.31.4.224,91.207.115.249,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
